time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,horizontalError,depthError,magError,magNst
2023-03-01T03:46:33.247Z,51.862,-177.951,11.181,3.2,ml,25.0,107.0,0.042,0.53,us,us7000jgf5,2023-03-08T19:37:51.194Z,"90 km W of Adak, Alaska",1.78,1.169,0.115,10.0
2023-03-01T03:52:32.678Z,52.807,-167.651,35.0,2.5,ml,15.0,236.0,0.624,0.61,us,us7000ji9q,2023-03-21T04:12:50.040Z,"82 km E of Nikolski, Alaska",4.43,2.011,0.128,8.0
2023-03-01T04:04:16.289Z,56.926,-158.104,5.8,3.1,ml,,,,0.58,ak,ak0232rang5r,2023-03-21T04:24:21.040Z,"32 km E of Port Heiden, Alaska",,0.1,,
2023-03-01T04:15:31.433Z,37.759,37.885,10.0,4.3,mb,32.0,109.0,0.795,0.68,us,us7000jgev,2023-03-21T04:26:29.515Z,Central Turkey,2.77,1.988,0.218,6.0
2023-03-01T04:15:56.291Z,2.356,127.468,10.369,4.3,mb,15.0,185.0,1.577,0.78,us,us7000ji7p,2023-03-21T04:48:00.040Z,Molucca Sea,11.73,5.845,0.169,10.0
2023-03-01T04:19:05.176Z,-22.158,-68.936,101.569,4.1,mb,21.0,50.0,0.458,0.51,us,us7000jgey,2023-03-21T05:16:11.040Z,"Antofagasta, Chile",5.33,7.354,0.261,4.0
2023-03-01T04:33:47.420Z,18.812,-67.271,26.27,3.1,md,19.0,296.0,0.3969,0.2,pr,pr71397848,2023-03-01T04:49:05.420Z,Mona Passage,0.79,3.62,0.073145750101665,10.0
2023-03-01T05:09:37.248Z,31.715,-104.303,6.697143555000001,2.6,ml,32.0,72.0,0.05474446538,0.2,tx,tx2023eeex,2023-03-29T06:15:59.040Z,"51 km S of Whites City, New Mexico",0.6894871172,0.6212722763,0.1,25.0
2023-03-01T05:27:50.868Z,56.051,-156.632,26.3,3.2,ml,,,,0.66,ak,ak0232rbdw34,2023-03-30T05:27:31.040Z,"113 km ESE of Chignik, Alaska",,0.8,,
2023-03-01T05:36:14.834Z,-4.825,149.504,600.933,6.6,mww,156.0,11.0,2.725,0.76,us,us7000jgfd,2023-03-30T10:34:14.661Z,"106 km NW of Kimbe, Papua New Guinea",7.68,1.992,0.059,28.0
2023-03-01T05:39:51.770Z,19.374,-67.216,10.79,3.18,md,7.0,269.0,1.111,0.15,pr,pr71397868,2023-03-01T06:50:00.380Z,"98 km N of San Antonio, Puerto Rico",2.36,3.06,0.0796935509922001,6.0
2023-03-01T05:41:23.320Z,-4.847,149.733,608.936,4.9,mb,63.0,98.0,5.198,0.59,us,us7000ji82,2023-03-30T05:55:52.040Z,"89 km NNW of Kimbe, Papua New Guinea",12.48,7.486,0.132,44.0
2023-03-01T05:57:59.195Z,59.007,-151.168,24.2,4.5,mb,,,,0.65,ak,ak0232rbkc00,2023-03-30T10:45:37.132Z,"53 km SE of Port Graham, Alaska",,0.7,,
2023-03-01T06:04:02.265Z,66.339,-154.652,8.9,3.7,ml,,,,0.57,ak,ak0232rbuag8,2023-03-30T10:40:10.040Z,"36 km NNW of Hughes, Alaska",,0.3,,
2023-03-01T06:04:47.060Z,19.428,-65.378,74.0,4.05,md,17.0,266.0,1.1242,0.36,pr,pr2023060002,2023-03-30T10:42:36.040Z,"120 km NNE of Vieques, Puerto Rico",3.34,7.69,0.03,2.0
2023-03-01T06:05:58.303Z,-4.664,149.761,574.139,4.4,mb,26.0,169.0,9.288,1.3,us,us7000ji7s,2023-03-30T13:40:05.040Z,"106 km NNW of Kimbe, Papua New Guinea",12.27,10.031,0.134,19.0
2023-03-01T06:15:10.348Z,66.405,-154.544,4.8,2.5,ml,,,,0.53,ak,ak0232rbwnrx,2023-03-30T10:44:21.040Z,"41 km NNW of Hughes, Alaska",,0.2,,
2023-03-01T07:01:01.255Z,-3.857,153.812,357.47,4.1,mb,16.0,110.0,1.678,0.5,us,us7000ji7y,2023-03-30T13:13:44.040Z,"New Ireland region, Papua New Guinea",13.38,8.556,0.175,9.0
2023-03-01T07:09:40.820Z,38.829,-122.815,1.96,3.3,ml,97.0,18.0,0.006444,0.06,nc,nc73853396,2023-03-30T10:49:10.040Z,"8km NW of The Geysers, CA",0.08,0.12,0.191,96.0
2023-03-01T07:20:26.329Z,36.322,36.108,35.431,4.6,mb,87.0,66.0,1.226,0.69,us,us7000jgic,2023-03-30T10:57:09.853Z,,5.58,6.301,0.071,59.0
2023-03-01T07:43:49.778Z,59.923,-152.537,75.4,2.5,ml,,,,0.54,ak,ak0232rco6ge,2023-03-30T11:00:06.040Z,"42 km WNW of Anchor Point, Alaska",,0.2,,
2023-03-01T08:09:15.245Z,-17.709,-74.525,10.0,4.7,mb,59.0,148.0,4.034,1.18,us,us7000jgip,2023-03-30T11:10:15.040Z,"191 km SSW of Atico, Peru",7.91,1.856,0.102,29.0
2023-03-01T08:54:00.170Z,18.651,-65.225,16.51,3.32,md,23.0,235.0,0.3458,0.27,pr,pr71397913,2023-03-30T11:13:04.040Z,Puerto Rico region,1.0,1.63,0.0432998021003241,11.0
2023-03-01T08:56:39.060Z,42.693,-111.2,1.58,2.57,ml,20.0,132.0,0.1028,0.22,uu,uu60532326,2023-03-02T22:58:59.629Z,"17 km W of Fairview, Wyoming",0.76,2.02,0.171,7.0
2023-03-01T10:15:04.120Z,54.549,-163.267,18.752,2.6,ml,21.0,198.0,0.314,0.58,us,us7000ji13,2023-03-15T05:28:52.040Z,"35 km SSE of False Pass, Alaska",3.24,3.251,0.128,8.0
2023-03-01T10:39:32.683Z,31.64,-104.177,6.080151367,2.6,ml,29.0,75.0,0.07573993338,0.2,tx,tx2023eepu,2023-03-15T05:33:12.040Z,western Texas,0.6065748042,0.8883209193,0.1,23.0
2023-03-01T10:52:36.385Z,41.307,44.009,10.051,4.2,mb,18.0,57.0,0.406,0.83,us,us7000jgj7,2023-03-15T05:34:49.040Z,Georgia-Armenia border region,2.85,5.716,0.215,6.0
2023-03-01T11:12:07.279Z,-6.094,149.848,51.064,4.7,mb,32.0,64.0,2.982,0.84,us,us7000jgja,2023-03-15T05:41:17.040Z,"35 km ENE of Kandrian, Papua New Guinea",8.35,6.141,0.104,28.0
2023-03-01T11:16:29.610Z,-13.662,-111.269,10.0,4.7,mb,25.0,159.0,33.464,0.72,us,us7000ji83,2023-03-15T05:46:36.040Z,central East Pacific Rise,10.7,1.892,0.121,21.0
2023-03-01T11:27:58.662Z,50.616,-173.391,10.0,3.4,ml,16.0,231.0,2.101,0.3,us,us7000jgmr,2023-03-15T05:48:22.040Z,"184 km SSE of Atka, Alaska",9.83,2.019,0.115,10.0
2023-03-01T11:35:43.760Z,48.618,-123.04,14.23,2.73,ml,20.0,126.0,0.01791,0.17,uw,uw61900332,2023-03-17T15:24:25.385Z,"7 km WNW of Orcas, Washington",0.35,0.44,0.1800159831685654,20.0
2023-03-01T11:40:25.671Z,3.685,124.199,395.164,4.0,mb,21.0,160.0,4.265,0.56,us,us7000ji8b,2023-03-15T06:00:48.040Z,"236 km SW of Sarangani, Philippines",6.71,11.58,0.157,11.0
2023-03-01T12:21:26.788Z,-17.421,-178.886,543.088,4.2,mb,33.0,73.0,2.938,0.46,us,us7000ji87,2023-03-15T06:04:59.040Z,"203 km ENE of Levuka, Fiji",11.8,9.782,0.112,22.0
2023-03-01T12:41:07.148Z,-3.441,127.306,75.45,4.5,mb,30.0,71.0,2.806,1.22,us,us7000jgjg,2023-03-15T06:10:07.040Z,"101 km WNW of Ambon, Indonesia",5.14,8.033,0.128,18.0
2023-03-01T12:47:33.886Z,19.12,145.29,218.181,4.2,mb,35.0,148.0,5.514,0.76,us,us7000ji8f,2023-03-15T06:14:47.040Z,"Maug Islands region, Northern Mariana Islands",11.55,7.889,0.104,26.0
2023-03-01T12:54:52.361Z,-60.302,-27.08,62.441,5.1,mb,39.0,95.0,17.44,0.58,us,us7000jgjq,2023-03-15T06:22:20.040Z,South Sandwich Islands region,14.08,8.25,0.091,39.0
2023-03-01T12:58:41.245Z,-20.765,-177.612,390.759,4.0,mb,14.0,133.0,2.286,0.84,us,us7000ji88,2023-03-15T06:28:19.040Z,"253 km W of Haveluloto, Tonga",10.51,12.43,0.211,6.0
2023-03-01T13:59:22.168Z,27.483,142.779,16.78,5.0,mb,110.0,73.0,0.655,0.41,us,us7000jgk0,2023-03-30T12:38:14.040Z,"Bonin Islands, Japan region",7.28,4.466,0.054,115.0
2023-03-01T14:16:23.562Z,60.398,-143.785,0.2,2.7,ml,,,,0.76,ak,ak0232rgodeo,2023-03-30T09:25:04.040Z,Southern Alaska,,0.2,,
2023-03-01T14:21:35.740Z,13.73,120.229,48.741,4.6,mb,64.0,114.0,9.075,0.47,us,us7000ji8a,2023-03-30T13:39:03.040Z,"2 km WNW of Looc, Philippines",9.58,6.103,0.077,50.0
2023-03-01T14:37:36.308Z,51.507,-179.895,72.323,3.0,ml,15.0,175.0,0.479,0.2,us,us7000ji16,2023-03-30T08:04:36.040Z,"229 km WSW of Adak, Alaska",4.8,6.207,0.097,14.0
2023-03-01T14:43:33.450Z,19.334,-155.191,6.76,3.0,ml,22.0,82.0,,0.06,hv,hv73332162,2023-03-06T16:13:40.040Z,"12 km SSE of Volcano, Hawaii",0.3,0.84,0.173618424394172,26.0
2023-03-01T15:14:41.833Z,9.071,122.498,10.0,4.7,mb,83.0,95.0,3.641,0.54,us,us7000jgk9,2023-03-21T21:34:27.040Z,"40 km SSW of Basay, Philippines",9.27,1.868,0.067,68.0
2023-03-01T15:23:01.660Z,-16.379,-73.96,35.0,4.1,mb,22.0,153.0,3.982,0.67,us,us7000ji8c,2023-03-21T21:53:53.040Z,"40 km WSW of Atico, Peru",10.02,1.926,0.185,8.0
2023-03-01T15:34:16.027Z,-31.797,179.892,350.222,4.3,mb,39.0,135.0,3.154,0.67,us,us7000jglj,2023-03-21T22:03:59.040Z,Kermadec Islands region,6.83,7.02,0.119,20.0
2023-03-01T16:14:48.375Z,51.431,-176.226,35.0,2.8,ml,10.0,273.0,0.446,0.22,us,us7000ji99,2023-03-21T22:21:37.040Z,"56 km SSE of Adak, Alaska",4.88,2.019,0.148,6.0
2023-03-01T16:17:44.760Z,-8.519,159.5,73.469,4.5,mb,41.0,70.0,1.015,0.64,us,us7000ji8g,2023-03-21T22:41:00.040Z,"42 km SSW of Buala, Solomon Islands",10.25,8.199,0.102,28.0
2023-03-01T16:36:45.668Z,-17.747,-69.261,151.942,4.0,mb,20.0,68.0,0.261,0.66,us,us7000jglx,2023-03-21T23:03:33.040Z,"74 km E of Palca, Peru",5.41,5.463,0.211,6.0
2023-03-01T16:37:59.849Z,37.266,37.068,9.357,4.4,mb,39.0,104.0,0.147,0.78,us,us7000jgly,2023-03-21T23:38:09.040Z,"31 km ENE of Nurda??, Turkey",5.27,2.865,0.138,15.0
2023-03-01T16:54:36.266Z,-34.788,-71.85,39.174,4.3,mb,33.0,83.0,0.231,0.57,us,us7000jglz,2023-03-21T23:47:54.040Z,"47 km WSW of Santa Cruz, Chile",3.25,9.965,0.265,4.0
2023-03-01T17:21:30.272Z,35.89,140.835,73.258,4.5,mb,29.0,142.0,2.221,0.8,us,us7000ji8j,2023-03-28T18:57:15.040Z,"17 km N of Hasaki, Japan",8.29,8.479,0.192,8.0
2023-03-01T18:05:27.397Z,-34.541,179.195,165.461,4.3,mb,21.0,134.0,3.1,1.16,us,us7000ji8k,2023-03-10T17:19:49.040Z,south of the Kermadec Islands,9.95,7.465,0.266,4.0
2023-03-01T19:28:07.346Z,14.149,146.809,10.404,5.5,mww,103.0,44.0,1.965,0.9,us,us7000jgmu,2023-03-29T19:38:13.100Z,"Rota region, Northern Mariana Islands",8.73,3.778,0.066,22.0
2023-03-01T19:29:50.616Z,44.489,149.579,35.0,5.0,mb,60.0,78.0,5.028,0.64,us,us7000jgmv,2023-03-28T18:49:11.040Z,"157 km ESE of Kuril’sk, Russia",9.23,1.894,0.057,100.0
2023-03-01T21:05:51.279Z,38.03,73.006,10.0,4.2,mb,41.0,65.0,1.727,1.07,us,us7000jgn6,2023-03-22T00:00:47.040Z,"85 km W of Murghob, Tajikistan",4.15,1.878,0.108,24.0
2023-03-01T22:04:18.547Z,15.655,-94.797,43.878,4.2,mb,33.0,159.0,1.43,0.63,us,us7000jgnl,2023-03-22T00:47:41.020Z,"near the coast of Oaxaca, Mexico",7.36,8.411,0.121,19.0
2023-03-01T22:28:26.500Z,-55.054,-31.555,10.0,4.6,mb,13.0,128.0,2.967,0.31,us,us7000ji8t,2023-03-22T00:54:31.040Z,South Georgia Island region,14.9,1.204,0.223,6.0
2023-03-01T22:36:06.621Z,-1.07,137.077,23.766,4.6,mb,76.0,113.0,5.162,0.45,us,us7000jgnn,2023-03-22T01:17:45.040Z,,11.06,5.382,0.068,65.0
2023-03-01T22:39:04.235Z,-54.881,-31.571,10.0,4.5,mb,17.0,124.0,2.924,0.67,us,us7000ji8w,2023-03-22T01:25:34.040Z,South Georgia Island region,15.02,1.923,0.181,9.0
2023-03-01T22:55:08.156Z,-20.991,-67.635,211.235,4.1,mb,25.0,131.0,1.699,1.02,us,us7000jgnt,2023-03-22T02:31:16.040Z,"Potosi, Bolivia",7.58,12.163,0.234,5.0
2023-03-01T23:05:23.415Z,-1.565,100.838,93.325,5.0,mww,206.0,28.0,3.49,0.64,us,us7000jgnz,2023-03-22T03:12:37.143Z,"82 km NW of Sungai Penuh, Indonesia",6.8,3.021,0.093,11.0
2023-03-01T23:08:40.779Z,31.663,-104.452,9.957,2.5,ml,29.0,74.0,0.042,0.42,us,us7000jgp0,2023-03-22T03:17:54.040Z,"57 km S of Whites City, New Mexico",1.67,3.842,0.069,48.0
2023-03-01T23:50:03.261Z,56.587,-148.634,10.0,2.7,ml,50.0,210.0,2.462,0.55,us,us7000ji9j,2023-03-22T03:34:21.040Z,"248 km ESE of Chiniak, Alaska",8.53,2.005,0.057,41.0
2023-03-02T00:05:17.254Z,1.442,125.841,67.022,4.4,mb,30.0,85.0,1.664,1.13,us,us7000jigp,2023-03-22T03:45:22.040Z,Molucca Sea,5.94,6.856,0.127,18.0
2023-03-02T00:13:42.600Z,-21.753,-178.35,410.893,4.2,mb,16.0,107.0,2.988,0.79,us,us7000jiid,2023-03-22T03:58:47.040Z,,11.1,12.541,0.186,8.0
2023-03-02T00:38:17.915Z,31.691,-104.409,5.720239258,3.2,ml,33.0,68.0,0.04007405376,0.3,tx,tx2023efrl,2023-03-22T04:03:33.040Z,"53 km S of Whites City, New Mexico",0.713172984,0.54989299,0.2,25.0
2023-03-02T00:46:33.071Z,-55.511,-25.806,10.0,4.8,mb,24.0,73.0,6.285,0.56,us,us7000jiie,2023-03-22T04:09:50.040Z,South Sandwich Islands region,14.62,1.902,0.138,16.0
2023-03-02T00:52:37.358Z,-1.006,137.204,14.342,4.7,mb,62.0,82.0,3.805,0.55,us,us7000jgq0,2023-03-22T04:24:22.040Z,"126 km E of Biak, Indonesia",6.37,4.247,0.08,47.0
2023-03-02T01:05:24.595Z,-18.954,-177.574,564.854,4.3,mb,21.0,87.0,3.399,0.62,us,us7000jigq,2023-03-22T02:47:20.040Z,,10.32,8.135,0.188,8.0
2023-03-02T01:16:15.620Z,18.807,-67.243,52.24,3.12,md,11.0,304.0,0.3598,0.18,pr,pr71397938,2023-03-02T01:35:07.710Z,"38 km NNW of San Antonio, Puerto Rico",0.83,1.58,0.0480117237245525,5.0
2023-03-02T01:30:29.612Z,-6.034,146.414,110.25,4.9,mb,58.0,103.0,3.429,0.7,us,us7000jgq8,2023-03-22T02:51:19.854Z,"66 km ENE of Kainantu, Papua New Guinea",10.21,5.925,0.067,71.0
2023-03-02T01:51:44.914Z,-24.455,-67.087,163.002,4.3,mb,32.0,66.0,1.8,0.6,us,us7000jgqb,2023-03-22T03:00:56.040Z,"82 km WSW of San Antonio de los Cobres, Argentina",8.36,7.576,0.154,12.0
2023-03-02T02:37:27.610Z,19.162,-155.492,33.0,2.62,md,40.0,120.0,,0.12,hv,hv73332342,2023-03-03T02:34:03.330Z,"4 km SSW of P?hala, Hawaii",0.54,0.68,0.186078157899072,16.0
2023-03-02T03:22:36.802Z,-6.283,154.57,33.757,4.6,mb,16.0,158.0,3.172,0.67,us,us7000jigr,2023-03-22T03:57:37.040Z,"101 km W of Panguna, Papua New Guinea",9.08,5.482,0.223,6.0
2023-03-02T03:29:59.518Z,56.116,-156.626,22.6,3.0,ml,,,,0.64,ak,ak0232sxqwpe,2023-03-22T04:06:04.040Z,"112 km E of Chignik, Alaska",,2.5,,
2023-03-02T04:11:51.245Z,1.86,127.001,78.544,4.2,mb,13.0,122.0,1.141,0.53,us,us7000jigs,2023-03-22T04:25:42.040Z,"113 km W of Tobelo, Indonesia",9.39,11.271,0.199,7.0
2023-03-02T04:23:16.250Z,17.929,-65.439,13.83,2.98,md,12.0,169.0,0.1996,0.14,pr,pr71397948,2023-03-02T11:28:11.472Z,"18 km S of Esperanza, Puerto Rico",0.43,0.46,0.094707699479192,5.0
2023-03-02T04:40:43.163Z,16.334,-94.281,95.315,5.7,mww,146.0,55.0,0.949,0.81,us,us7000jgr1,2023-03-22T05:07:05.946Z,"10 km WSW of San Pedro Tapanatepec, Mexico",7.04,4.564,0.031,97.0
2023-03-02T04:47:34.490Z,19.172,-66.278,16.85,3.23,md,14.0,267.0,0.8522,0.19,pr,pr71397968,2023-03-02T23:20:48.400Z,"78 km N of Brenas, Puerto Rico",2.14,4.3,0.0474879054438428,6.0
2023-03-02T04:55:30.407Z,-13.132,166.452,35.0,4.8,mb,23.0,74.0,2.414,0.42,us,us7000jigu,2023-03-23T00:40:23.040Z,"144 km NW of Sola, Vanuatu",10.68,1.919,0.148,14.0
2023-03-02T05:42:02.928Z,-55.054,-31.543,10.0,5.2,mww,71.0,53.0,2.974,0.36,us,us7000jgrg,2023-03-18T06:02:52.040Z,South Georgia Island region,7.76,1.831,0.089,12.0
2023-03-02T05:53:14.886Z,-55.157,-31.582,10.0,4.1,mb,18.0,89.0,2.977,0.59,us,us7000jigv,2023-03-18T06:13:28.040Z,,13.78,1.621,0.214,14.0
2023-03-02T06:05:22.840Z,19.33,-155.202,3.23,2.73,ml,39.0,82.0,,0.11,hv,hv73332377,2023-03-18T06:16:37.040Z,"12 km SSE of Volcano, Hawaii",0.22,0.87,0.161256997406412,27.0
2023-03-02T06:14:52.228Z,43.433,147.092,47.34,5.2,mb,183.0,83.0,3.227,0.59,us,us7000jgrs,2023-03-18T07:00:36.040Z,"50 km SE of Shikotan, Russia",8.97,4.988,0.023,594.0
2023-03-02T06:27:02.776Z,63.31,-151.147,6.7,2.8,ml,,,,1.0,ak,ak0232szik9u,2023-03-18T07:47:42.040Z,"38 km SE of Denali National Park, Alaska",,0.2,,
2023-03-02T06:47:40.400Z,33.286,139.523,18.235,5.0,mww,92.0,73.0,0.298,0.35,us,us7000jgry,2023-03-18T08:49:45.040Z,"163 km SSE of Shimoda, Japan",6.34,4.116,0.086,13.0
2023-03-02T06:56:28.708Z,63.863,-153.218,10.2,4.7,mb,,,,0.95,ak,ak0232szou3r,2023-03-18T09:17:19.040Z,"44 km W of Lake Minchumina, Alaska",,0.3,,
2023-03-02T07:18:59.930Z,32.491,135.736,9.613,4.5,mb,42.0,101.0,1.992,0.39,us,us7000jgs8,2023-03-18T09:39:13.040Z,"139 km S of Shing?, Japan",6.68,4.386,0.108,27.0
2023-03-02T07:21:58.516Z,53.577,-166.948,79.69,3.2,ml,20.0,185.0,0.221,0.33,us,us7000ji0w,2023-03-17T13:20:45.040Z,"Fox Islands, Aleutian Islands, Alaska",8.76,8.398,0.091,16.0
2023-03-02T07:23:40.315Z,14.082,-92.643,28.43,4.3,mb,45.0,186.0,2.127,0.47,us,us7000jgs2,2023-03-18T11:19:37.040Z,"near the coast of Chiapas, Mexico",7.22,9.879,0.061,76.0
2023-03-02T08:09:30.209Z,-54.709,-31.423,10.0,4.3,mb,8.0,163.0,2.985,0.21,us,us7000jiif,2023-03-18T12:26:55.040Z,South Georgia Island region,9.28,1.972,0.201,8.0
2023-03-02T08:12:56.235Z,28.331,87.305,10.0,4.0,mb,28.0,106.0,0.572,0.38,us,us7000jgsb,2023-03-18T13:06:26.819Z,"63 km NE of Lobujya, Nepal",2.61,1.905,0.119,19.0
2023-03-02T08:23:58.734Z,2.452,128.261,74.41,4.6,mb,52.0,107.0,1.893,0.39,us,us7000jgsd,2023-03-19T05:13:15.040Z,"84 km NNE of Tobelo, Indonesia",8.5,8.0,0.076,52.0
2023-03-02T08:34:38.983Z,56.911,-158.037,1.2,2.5,ml,,,,0.45,ak,ak0232t0r0bp,2023-03-09T21:31:43.393Z,"36 km E of Port Heiden, Alaska",,0.1,,
2023-03-02T08:37:22.098Z,-6.854,155.02,41.471,4.5,mb,39.0,126.0,15.667,0.58,us,us7000jigx,2023-03-19T05:34:03.040Z,"78 km SW of Panguna, Papua New Guinea",13.35,7.598,0.094,34.0
2023-03-02T08:51:50.859Z,33.266,139.449,8.396,4.4,mb,27.0,143.0,0.341,0.34,us,us7000jgsf,2023-03-18T13:05:28.040Z,"163 km SSE of Shimoda, Japan",4.25,6.231,0.143,14.0
2023-03-02T08:56:45.100Z,1.074,120.203,35.952,4.4,mb,26.0,64.0,0.579,0.46,us,us7000jgse,2023-03-18T13:17:16.040Z,"222 km N of Palu, Indonesia",7.86,9.264,0.115,29.0
2023-03-02T09:09:37.567Z,37.233,-104.513,6.64,2.6,ml,14.0,74.0,0.125,0.5,us,us7000jgsg,2023-03-30T11:18:00.071Z,"4 km WNW of El Moro, Colorado",1.85,2.792,0.109,11.0
2023-03-02T09:51:40.563Z,13.706,120.717,145.693,4.5,mb,57.0,115.0,17.722,0.56,us,us7000jgsn,2023-03-30T11:21:15.040Z,"15 km S of Hukay, Philippines",11.97,6.148,0.08,46.0
2023-03-02T10:36:02.384Z,14.132,-93.766,41.171,4.2,mb,19.0,211.0,2.654,0.45,us,us7000jgsq,2023-03-30T11:36:00.040Z,"158 km WSW of Puerto Madero, Mexico",6.1,20.344,0.118,20.0
2023-03-02T11:54:33.640Z,39.379,-122.899,9.58,2.72,md,87.0,61.0,0.1778,0.18,nc,nc73854361,2023-03-10T11:40:03.040Z,"6km ESE of Lake Pillsbury, CA",0.19,0.41,0.264,94.0
2023-03-02T11:58:55.404Z,14.383,-93.663,37.693,4.6,mb,53.0,91.0,2.394,0.86,us,us7000jgsx,2023-03-30T11:28:08.040Z,"near the coast of Chiapas, Mexico",8.11,2.855,0.045,151.0
2023-03-02T12:52:40.205Z,-18.109,-178.098,490.696,4.4,mb,46.0,41.0,3.682,0.85,us,us7000jgt2,2023-03-10T11:46:52.040Z,"273 km E of Levuka, Fiji",9.82,6.224,0.112,23.0
2023-03-02T13:27:45.690Z,59.901,-153.378,128.9,2.6,ml,,,,0.62,ak,ak0232t3oors,2023-03-10T17:27:53.040Z,"42 km ENE of Pedro Bay, Alaska",,0.3,,
2023-03-02T13:35:54.000Z,38.231,38.112,6.914,3.4,ml,16.0,70.0,0.878,0.71,us,us7000jgt5,2023-03-26T14:51:15.317Z,eastern Turkey,1.65,7.73,0.069,28.0
2023-03-02T13:38:20.078Z,2.815,127.064,54.595,4.6,mb,35.0,135.0,2.052,1.06,us,us7000jgt6,2023-03-26T14:39:24.040Z,"159 km NW of Tobelo, Indonesia",9.54,7.97,0.102,29.0
2023-03-02T13:43:45.305Z,-44.676,-82.092,10.0,4.7,mb,18.0,152.0,6.112,0.91,us,us7000jih1,2023-03-10T19:53:51.040Z,West Chile Rise,10.73,1.925,0.175,10.0
2023-03-02T13:47:34.483Z,-41.049,-74.059,29.779,3.9,ml,9.0,219.0,0.567,0.54,us,us7000jgt8,2023-03-26T15:11:16.749Z,"77 km W of Purranque, Chile",4.81,13.569,0.081,20.0
2023-03-02T14:25:23.204Z,-5.038,35.087,10.0,4.4,mb,14.0,86.0,3.973,1.1,us,us7000jih2,2023-03-10T20:01:05.040Z,"23 km ESE of Mungaa, Tanzania",10.48,1.938,0.179,9.0
2023-03-02T14:32:21.683Z,9.048,122.591,45.986,4.8,mb,58.0,50.0,3.552,0.9,us,us7000jgt9,2023-03-26T14:48:24.431Z,"37 km WSW of Bonawon, Philippines",9.36,6.867,0.078,51.0
2023-03-02T15:04:26.543Z,16.173,93.346,10.0,4.5,mb,32.0,67.0,5.809,1.08,us,us7000jih3,2023-03-29T20:48:29.040Z,"162 km WSW of Pathein, Myanmar",9.85,1.861,0.145,17.0
2023-03-02T15:05:30.771Z,60.324,-141.27,10.8,2.9,ml,,,,0.74,ak,ak0232t4qt5f,2023-03-29T20:52:14.040Z,"122 km NW of Yakutat, Alaska",,0.1,,
2023-03-02T15:41:56.010Z,53.458,-164.976,35.0,2.8,ml,23.0,215.0,0.826,0.4,us,us7000jimh,2023-03-29T21:00:43.040Z,"Unimak Island region, Alaska",2.62,1.998,0.097,14.0
2023-03-02T16:41:30.197Z,21.602,143.021,298.687,4.9,mb,182.0,39.0,5.522,0.77,us,us7000jguu,2023-03-29T21:16:38.040Z,Mariana Islands region,8.21,4.816,0.028,401.0
2023-03-02T16:42:58.353Z,-24.239,-179.963,514.264,4.7,mb,31.0,104.0,5.325,0.73,us,us7000jguv,2023-03-29T21:20:52.040Z,south of the Fiji Islands,8.1,7.754,0.104,30.0
2023-03-02T16:48:59.274Z,24.508,121.859,7.189,4.4,mb,87.0,52.0,0.411,0.67,us,us7000jgux,2023-03-29T21:23:42.040Z,"29 km SSE of Yilan, Taiwan",2.46,1.446,0.077,58.0
2023-03-02T16:50:20.293Z,-18.757,-177.595,610.979,4.3,mb,50.0,63.0,3.29,0.95,us,us7000jih4,2023-03-29T21:33:51.040Z,Fiji region,14.58,9.559,0.096,37.0
2023-03-02T16:50:39.149Z,10.262,-84.755,61.698,4.4,mwr,60.0,112.0,0.18,0.8,us,us7000jguw,2023-03-29T21:38:18.246Z,"18 km N of Miramar, Costa Rica",4.85,4.568,0.078,16.0
2023-03-02T17:04:00.102Z,-5.529,154.22,112.492,4.4,mb,19.0,129.0,2.442,0.47,us,us7000jih5,2023-03-10T18:18:10.040Z,"164 km WNW of Panguna, Papua New Guinea",12.51,8.438,0.162,11.0
2023-03-02T17:43:48.463Z,-32.272,-179.869,307.636,4.2,mb,40.0,120.0,3.438,1.0,us,us7000jih6,2023-03-28T18:58:51.040Z,south of the Kermadec Islands,10.7,8.305,0.176,9.0
2023-03-02T17:56:03.163Z,53.82,-164.823,35.0,2.5,ml,15.0,201.0,0.643,0.54,us,us7000ji1v,2023-03-27T16:24:29.040Z,"71 km ESE of Akutan, Alaska",2.68,2.011,0.128,8.0
2023-03-02T18:04:29.747Z,-15.359,166.378,10.0,6.4,mww,70.0,45.0,5.534,1.34,us,usd000j5jt,2023-03-27T15:24:26.912Z,,5.11,1.717,0.039,63.0
2023-03-02T18:05:31.947Z,-15.048,166.575,10.0,5.7,mb,41.0,56.0,0.725,0.66,us,us7000jiip,2023-03-13T13:30:06.040Z,"53 km W of Port-Olry, Vanuatu",7.83,1.766,0.149,20.0
2023-03-02T18:10:32.365Z,-15.056,166.646,10.0,5.2,mb,68.0,76.0,0.664,0.86,us,us7000jihy,2023-03-13T13:43:05.040Z,"45 km W of Port-Olry, Vanuatu",9.02,1.817,0.087,44.0
2023-03-02T18:11:07.084Z,-14.906,166.672,10.0,5.2,mb,68.0,40.0,0.743,0.8,us,us7000jgv8,2023-03-28T18:54:38.951Z,"45 km WNW of Port-Olry, Vanuatu",6.12,1.781,0.08,52.0
2023-03-02T18:14:42.744Z,-15.242,166.508,10.0,4.7,mb,17.0,66.0,0.701,0.52,us,us7000jih8,2023-03-13T14:04:31.040Z,"64 km WSW of Port-Olry, Vanuatu",7.16,1.86,0.276,4.0
